trip_index,station1,station2,distance,duration,node0,node1,node2
636,1728,1868,46.18,64.77,0,2,1
637,1728,1869,45.12,62.34,0,2,1
638,1728,1877,41.11,65.14,0,2,1
639,1739,1824,17.14,31.75,0,1,2
640,1739,253,20.94,36.05,0,1,2
641,1739,264,17.55,34.73,0,1,2
642,1739,1814,18.29,33.46,0,2,1
643,1739,2259,18.29,33.79,0,2,1
644,1739,252,21.3,37.06,0,1,2
645,1739,246,17.59,34.94,0,1,2
646,1739,250,18.86,36.35,0,1,2
647,1739,254,21.34,37.12,0,1,2
648,1739,1818,17.63,34.71,0,2,1
649,1739,1090,18.35,33.41,0,2,1
650,1739,285,20.09,39.38,0,1,2
651,1739,358,18.57,34.04,0,2,1
652,1739,1042,21.64,38,0,1,2
653,1739,1727,18.04,35.82,0,2,1
654,1739,1091,17.53,34.37,0,2,1
655,1739,1769,18.57,34.04,0,2,1
656,1739,1731,17.41,34.29,0,1,2
657,1739,256,17.86,35.14,0,2,1
658,1739,1726,17.38,34.08,0,2,1
659,1739,265,17.81,35.31,0,2,1
660,1739,225,17.79,35.61,0,2,1
661,1739,1096,17.81,35.45,0,2,1
662,1739,1097,18.37,36.82,0,2,1
663,1739,1729,19.52,36.4,0,2,1
664,1739,1052,17.4,34.45,0,2,1
665,1739,2268,17.43,34.25,0,2,1
666,1739,1017,17.95,35.67,0,2,1
667,1739,1730,18.08,36,0,2,1
668,1739,251,17.47,34.41,0,2,1
669,1739,1028,17.53,34.59,0,2,1
670,1739,171,18.27,36.45,0,2,1
671,1739,1798,17.73,35.29,0,2,1
672,1739,248,18.42,36.72,0,1,2
673,1739,189,19.1,38.74,0,2,1
674,1739,183,18.46,36.46,0,2,1
675,1739,259,18.22,36.82,0,2,1
676,1739,1098,19.94,39.83,0,1,2
677,1739,1024,19.34,38.95,0,2,1
678,1739,1745,19,38.66,0,2,1
679,1739,1743,18.81,37.78,0,2,1
680,1739,262,18.63,37.22,0,2,1
681,1739,1019,18.83,37.6,0,2,1
682,1739,260,19.2,38.61,0,1,2
683,1739,1051,20.26,41.24,0,2,1
684,1739,1768,20.13,41.06,0,2,1
685,1739,1720,19.07,38.35,0,2,1
686,1739,296,19.54,39.37,0,2,1
687,1739,1737,19.47,39.41,0,2,1
688,1739,1721,19.5,39.63,0,2,1
689,1739,289,19.66,40.04,0,2,1
690,1739,1031,19.74,40.6,0,2,1
691,1739,1039,19.68,39.84,0,2,1
692,1739,1767,20.95,42.24,0,1,2
693,1739,247,19.68,39.84,0,2,1
694,1739,1038,20.25,40.12,0,2,1
695,1739,258,20.17,41.13,0,2,1
696,1739,249,20.38,41.69,0,2,1
697,1739,1744,21.62,42.97,0,2,1
698,1739,1050,20.31,41.49,0,2,1
699,1739,1821,20.39,42.01,0,2,1
700,1739,1748,21.7,43.15,0,2,1
701,1739,1809,22.06,44.26,0,2,1
702,1739,1749,20.71,42.56,0,2,1
703,1739,1823,22.66,45.7,0,2,1
704,1739,1763,20.86,42.62,0,2,1
705,1739,1102,21.65,44.69,0,1,2
706,1739,1025,22.42,44.91,0,2,1
707,1739,1092,22.32,46.51,0,2,1
708,1739,1765,21.6,45.07,0,2,1
709,1739,1753,22.63,44.91,0,2,1
710,1739,349,21.67,44.01,0,2,1
711,1739,1093,22.16,45.04,0,2,1
712,1739,1808,23.68,47.98,0,2,1
713,1739,1738,22.65,46.72,0,2,1
714,1739,1752,23.21,44.6,0,2,1
715,1739,1757,24.84,49.4,0,2,1
716,1739,1756,23.64,45.9,0,2,1
717,1739,1055,23.17,47.95,0,2,1
718,1739,1754,23.86,49.44,0,2,1
719,1739,1764,24.71,46.85,0,2,1
720,1739,1799,24.28,49.5,0,2,1
721,1739,1770,25.15,51.05,0,2,1
722,1739,1766,27.62,52.91,0,2,1
723,1739,1725,27.51,54.6,0,2,1
724,1739,1747,27.8,55.29,0,2,1
725,1739,1815,38.43,58.58,0,2,1
726,1739,1722,41.6,61.87,0,2,1
727,1739,1807,40.03,57.55,0,2,1
728,1739,1822,52.98,57.09,0,2,1
729,1739,1859,40.56,59.9,0,2,1
730,1739,1819,55.04,61.11,0,2,1
731,1739,1820,57.54,65.92,0,2,1
732,1739,1860,48.02,64.02,0,1,2
733,1739,1864,52.62,71.45,0,2,1
734,1739,1865,51.42,68.09,0,2,1
735,1739,1870,51.2,67.58,0,2,1
736,1739,1871,55.86,71.34,0,2,1
737,1739,1866,59.29,71.73,0,2,1
738,1739,1874,60.79,72.49,0,2,1
739,1739,1868,62.62,73.73,0,2,1
740,1739,1869,61.56,71.3,0,2,1
741,1739,1877,60.3,74.89,0,2,1
742,1824,253,16.91,33.15,0,1,2
743,1824,264,10.54,26.24,0,2,1
744,1824,1814,5.67,13.58,0,2,1
745,1824,2259,3.75,9.39,0,2,1
746,1824,252,17.27,34.15,0,1,2
747,1824,246,10.77,26.9,0,2,1
748,1824,250,4.2,10.44,0,2,1
749,1824,254,17.31,34.21,0,1,2
750,1824,1818,7.82,19.52,0,2,1
751,1824,1090,5.62,13.43,0,2,1
752,1824,285,5.43,13.44,0,2,1
753,1824,358,4.74,11.5,0,2,1
754,1824,1042,17.61,35.1,0,1,2
755,1824,1727,11.33,28.01,0,2,1
756,1824,1091,8.35,20.64,0,2,1
757,1824,1769,5.5,13.49,0,2,1
758,1824,1731,8.52,21.34,0,2,1
759,1824,256,6.81,16.36,0,2,1
760,1824,1726,9.15,22.55,0,2,1
761,1824,265,10.53,26.12,0,2,1
762,1824,225,7.82,19.64,0,2,1
763,1824,1096,9.65,23.97,0,2,1
764,1824,1097,11.28,27.92,0,2,1
765,1824,1729,6.22,15.04,0,2,1
766,1824,1052,8.72,21.63,0,2,1
767,1824,2268,6.8,16.19,0,2,1
768,1824,1017,9.6,23.83,0,2,1
769,1824,1730,6.4,15.89,0,2,1
770,1824,251,7.43,18.15,0,2,1
771,1824,1028,8.28,20.57,0,2,1
772,1824,171,10.22,25.38,0,2,1
773,1824,1798,8.69,21.59,0,2,1
774,1824,248,10.03,24.68,0,2,1
775,1824,189,9.91,24.53,0,2,1
776,1824,183,8.89,21.59,0,2,1
777,1824,259,8.17,20.57,0,2,1
778,1824,1098,12.58,31.09,0,2,1
779,1824,1024,11.98,29.51,0,2,1
780,1824,1745,7.78,19.6,0,2,1
781,1824,1743,6.87,16.79,0,2,1
782,1824,262,6.88,16.67,0,2,1
783,1824,1019,9.58,23.58,0,2,1
784,1824,260,10.28,25.54,0,2,1
785,1824,1051,12.95,32.12,0,2,1
786,1824,1768,13.34,33.02,0,2,1
787,1824,1720,7.81,19.11,0,2,1
788,1824,296,10.29,25.35,0,2,1
789,1824,1737,7.8,19.12,0,2,1
790,1824,1721,10.92,27.13,0,2,1
791,1824,289,9.49,23.24,0,2,1
792,1824,1031,9.58,23.73,0,2,1
793,1824,1039,10.83,26.44,0,2,1
794,1824,1767,12.66,31.4,0,2,1
795,1824,247,9.58,23.17,0,2,1
796,1824,1038,7.63,16.4,0,2,1
797,1824,258,9.01,21.94,0,2,1
798,1824,249,11.5,28.35,0,2,1
799,1824,1744,14.86,36.8,0,2,1
800,1824,1050,11.43,28.15,0,2,1
801,1824,1821,10.34,25.59,0,2,1
802,1824,1748,13.77,34.17,0,2,1
803,1824,1809,15.37,38.32,0,2,1
804,1824,1749,9.87,24.39,0,2,1
805,1824,1823,13.13,32.45,0,2,1
806,1824,1763,10.02,24.44,0,2,1
807,1824,1102,12.41,30.92,0,2,1
808,1824,1025,13.17,32.44,0,2,1
809,1824,1092,13.49,33.05,0,2,1
810,1824,1765,12.5,31.1,0,2,1
811,1824,1753,11.64,26.24,0,1,2
812,1824,349,11.26,26.97,0,2,1
813,1824,1093,12.63,30.01,0,2,1
814,1824,1808,14.43,35.51,0,2,1
815,1824,1738,13.5,32.71,0,2,1
816,1824,1752,12.59,24.4,0,2,1
817,1824,1757,17.17,40.82,0,2,1
818,1824,1756,12.79,25.4,0,2,1
819,1824,1055,14.02,33.95,0,2,1
820,1824,1754,14.71,35.43,0,2,1
821,1824,1764,15.29,29.01,0,2,1
822,1824,1799,15.13,35.49,0,2,1
823,1824,1770,16,37.04,0,2,1
824,1824,1766,17.29,39.96,0,2,1
825,1824,1725,18.36,40.59,0,2,1
826,1824,1747,18.65,41.28,0,2,1
827,1824,1815,26.68,51.59,0,2,1
828,1824,1722,21.43,41.86,0,2,1
829,1824,1807,22.12,39.4,0,2,1
830,1824,1822,44.79,51.6,0,2,1
831,1824,1859,30.12,52,0,2,1
832,1824,1819,43.98,55.98,0,1,2
833,1824,1820,46.48,60.79,0,1,2
834,1824,1860,32.85,54.72,0,2,1
835,1824,1864,34.71,53.23,0,2,1
836,1824,1865,33.5,49.87,0,2,1
837,1824,1870,33.29,49.36,0,2,1
838,1824,1871,37.01,54.52,0,2,1
839,1824,1866,35.03,53.53,0,2,1
840,1824,1874,39.58,55.8,0,2,1
841,1824,1868,41.41,57.03,0,2,1
842,1824,1869,40.35,54.6,0,2,1
843,1824,1877,36.34,57.39,0,2,1
844,253,264,17.39,34.55,0,1,2
845,253,1814,16.9,33.1,0,2,1
846,253,2259,16.83,33.45,0,2,1
847,253,252,19.53,34.01,0,2,1
848,253,246,17.43,34.76,0,1,2
849,253,250,18.17,36.78,0,2,1
850,253,254,19.57,34.07,0,2,1
851,253,1818,17.33,34.34,0,2,1
852,253,1090,17.3,33.92,0,2,1
853,253,285,19.4,39.79,0,2,1
854,253,358,16.78,33.07,0,2,1
855,253,1042,19.88,34.96,0,2,1
856,253,1727,16.66,33.86,0,2,1
857,253,1091,17.23,34,0,2,1
858,253,1769,16.82,33.32,0,2,1
859,253,1731,17.08,33.93,0,1,2
860,253,256,17.19,33.77,0,2,1
861,253,1726,17.05,33.63,0,2,1
862,253,265,17.13,33.86,0,2,1
863,253,225,17.49,35.24,0,2,1
864,253,1096,17.15,34.02,0,2,1
865,253,1097,17.1,35.1,0,2,1
866,253,1729,17.73,35.43,0,2,1
867,253,1052,16.78,33.07,0,2,1
868,253,2268,16.78,33.07,0,2,1
869,253,1017,17.28,34.24,0,2,1
870,253,1730,17.43,34.83,0,2,1
871,253,251,17.17,34.04,0,2,1
872,253,1028,17.03,33.9,0,2,1
873,253,171,17.6,35.01,0,2,1
874,253,1798,17.11,33.91,0,2,1
875,253,248,17.73,35.21,0,1,2
876,253,189,18.44,37.31,0,2,1
877,253,183,18.16,36.09,0,2,1
878,253,259,17.55,35.45,0,2,1
879,253,1098,18.1,36.72,0,2,1
880,253,1024,18.28,37.07,0,2,1
881,253,1745,18.35,37.48,0,2,1
882,253,1743,18.16,36.6,0,2,1
883,253,262,17.98,36.04,0,2,1
884,253,1019,18.15,36.52,0,2,1
885,253,260,18.51,37.1,0,1,2
886,253,1051,18.67,38.06,0,2,1
887,253,1768,18.54,37.89,0,2,1
888,253,1720,18.41,37.08,0,2,1
889,253,296,18.44,37.67,0,2,1
890,253,1737,18.82,38.23,0,2,1
891,253,1721,18.35,37.43,0,2,1
892,253,289,18.72,38.43,0,2,1
893,253,1031,18.6,38.4,0,2,1
894,253,1039,18.53,37.64,0,2,1
895,253,1767,18.95,38.98,0,2,1
896,253,247,18.53,37.64,0,2,1
897,253,1038,19.56,38.82,0,1,2
898,253,258,19.5,39.87,0,2,1
899,253,249,19.23,39.49,0,2,1
900,253,1744,19.73,39.67,0,2,1
901,253,1050,19.16,39.29,0,2,1
902,253,1821,19.25,39.81,0,2,1
903,253,1748,19.81,39.85,0,2,1
904,253,1809,20.16,40.96,0,2,1
905,253,1749,19.71,40.63,0,2,1
906,253,1823,20.76,42.4,0,2,1
907,253,1763,20.19,41.36,0,2,1
908,253,1102,20.49,42.57,0,1,2
909,253,1025,20.52,41.61,0,2,1
910,253,1092,21.38,43.54,0,2,1
911,253,1765,20.46,42.87,0,2,1
912,253,1753,21.57,42.94,0,2,1
913,253,349,20.52,41.81,0,2,1
914,253,1093,21.01,42.84,0,2,1
915,253,1808,21.78,44.68,0,2,1
916,253,1738,21.5,44.52,0,2,1
917,253,1752,22.07,42.4,0,2,1
918,253,1757,22.94,46.1,0,2,1
919,253,1756,22.49,43.7,0,2,1
920,253,1055,22.02,45.75,0,2,1
921,253,1754,22.71,47.24,0,2,1
922,253,1764,23.57,44.65,0,2,1
923,253,1799,23.13,47.3,0,2,1
924,253,1770,24,48.85,0,2,1
925,253,1766,25.72,49.61,0,2,1
926,253,1725,27.67,52.24,0,2,1
927,253,1747,27.96,52.93,0,2,1
928,253,1815,38.47,57.34,0,2,1
929,253,1722,31.49,60.04,0,2,1
930,253,1807,40.07,56.32,0,2,1
931,253,1822,53.02,55.85,0,2,1
932,253,1859,40.6,58.66,0,2,1
933,253,1819,55.08,59.87,0,2,1
934,253,1820,57.58,64.68,0,2,1
935,253,1860,45.56,63.04,0,1,2
936,253,1864,52.67,70.22,0,2,1
937,253,1865,51.46,66.85,0,2,1
938,253,1870,51.24,66.34,0,2,1
939,253,1871,55.9,70.1,0,2,1
940,253,1866,59.33,70.49,0,2,1
941,253,1874,60.83,71.25,0,2,1
942,253,1868,62.66,72.49,0,2,1
943,253,1869,61.6,70.06,0,2,1
944,253,1877,60.34,73.65,0,2,1
945,264,1814,10.53,26.27,0,1,2
946,264,2259,11,27.78,0,2,1
947,264,252,17.75,35.55,0,2,1
948,264,246,10.93,27.7,0,2,1
949,264,250,12.26,30.82,0,2,1
950,264,254,17.79,35.61,0,2,1
951,264,1818,10.92,27.39,0,1,2
952,264,1090,11.02,27.37,0,1,2
953,264,285,13.49,33.82,0,2,1
954,264,358,11.06,27.79,0,2,1
955,264,1042,18.1,36.5,0,2,1
956,264,1727,11.82,29.86,0,1,2
957,264,1091,11.15,27.91,0,2,1
958,264,1769,11.1,28.04,0,2,1
959,264,1731,10.97,27.73,0,1,2
960,264,256,11.48,28.68,0,2,1
961,264,1726,11,27.63,0,2,1
962,264,265,11.43,28.85,0,2,1
963,264,225,11.42,29.16,0,2,1
964,264,1096,11.44,28.99,0,2,1
965,264,1097,12.18,30.65,0,2,1
966,264,1729,12.01,30.15,0,2,1
967,264,1052,11.03,27.99,0,2,1
968,264,2268,11.06,27.79,0,2,1
969,264,1017,11.57,29.21,0,2,1
970,264,1730,11.7,29.55,0,2,1
971,264,251,11.1,27.96,0,2,1
972,264,1028,11.15,28.13,0,2,1
973,264,171,11.89,29.99,0,2,1
974,264,1798,11.35,28.84,0,2,1
975,264,248,11.99,30.16,0,1,2
976,264,189,12.73,32.28,0,2,1
977,264,183,12.09,30.01,0,2,1
978,264,259,11.85,30.36,0,2,1
979,264,1098,13.47,33.8,0,1,2
980,264,1024,12.96,32.49,0,2,1
981,264,1745,12.63,32.2,0,2,1
982,264,1743,12.44,31.32,0,2,1
983,264,262,12.26,30.76,0,2,1
984,264,1019,12.45,31.14,0,2,1
985,264,260,12.76,32.05,0,1,2
986,264,1051,13.85,35.04,0,2,1
987,264,1768,14.11,35.29,0,1,2
988,264,1720,12.69,31.89,0,2,1
989,264,296,13.17,32.91,0,2,1
990,264,1737,13.09,32.95,0,2,1
991,264,1721,13.12,33.17,0,2,1
992,264,289,13.28,33.58,0,2,1
993,264,1031,13.37,34.14,0,2,1
994,264,1039,13.31,33.38,0,2,1
995,264,1767,14.62,36.55,0,1,2
996,264,247,13.31,33.38,0,2,1
997,264,1038,13.88,33.66,0,2,1
998,264,258,13.79,34.67,0,2,1
999,264,249,14.07,35.21,0,1,2
1000,264,1744,16.07,40.24,0,1,2
1001,264,1050,13.94,35.03,0,2,1
1002,264,1821,14.02,35.55,0,2,1
1003,264,1748,15.3,38.57,0,1,2
1004,264,1809,16.59,41.76,0,1,2
1005,264,1749,14.34,36.11,0,2,1
1006,264,1823,15.7,39.31,0,1,2
1007,264,1763,14.48,36.16,0,2,1
1008,264,1102,15.21,38.13,0,1,2
1009,264,1025,15.74,39.3,0,1,2
1010,264,1092,15.95,40.05,0,2,1
1011,264,1765,15.23,38.61,0,2,1
1012,264,1753,16.3,38.43,0,1,2
1013,264,349,15.29,37.55,0,2,1
1014,264,1093,15.79,38.58,0,2,1
1015,264,1808,17,42.37,0,1,2
1016,264,1738,16.27,40.26,0,2,1
1017,264,1752,16.84,38.14,0,2,1
1018,264,1757,18.66,45.14,0,1,2
1019,264,1756,17.26,39.44,0,2,1
1020,264,1055,16.8,41.49,0,2,1
1021,264,1754,17.48,42.98,0,2,1
1022,264,1764,18.34,40.39,0,2,1
1023,264,1799,17.9,43.04,0,2,1
1024,264,1770,18.78,44.59,0,2,1
1025,264,1766,20.07,47.51,0,2,1
1026,264,1725,21.14,48.14,0,2,1
1027,264,1747,21.42,48.83,0,2,1
1028,264,1815,29.74,58.3,0,1,2
1029,264,1722,26.26,55.78,0,2,1
1030,264,1807,26.23,52.61,0,2,1
1031,264,1822,51.23,57.42,0,2,1
1032,264,1859,38.82,60.23,0,2,1
1033,264,1819,53.29,61.44,0,2,1
1034,264,1820,55.79,66.24,0,2,1
1035,264,1860,43.37,64.76,0,2,1
1036,264,1864,38.82,66.44,0,2,1
1037,264,1865,37.61,63.08,0,2,1
1038,264,1870,37.4,62.57,0,2,1
1039,264,1871,41.12,67.74,0,2,1
1040,264,1866,39.14,66.74,0,2,1
1041,264,1874,43.69,69.01,0,2,1
1042,264,1868,45.52,70.24,0,2,1
1043,264,1869,44.46,67.81,0,2,1
1044,264,1877,40.45,70.61,0,2,1
1045,1814,2259,6.12,15.12,0,2,1
1046,1814,252,17.25,34.11,0,1,2
1047,1814,246,10.75,26.92,0,1,2
1048,1814,250,7.39,18.16,0,2,1
1049,1814,254,17.3,34.17,0,1,2
1050,1814,1818,7.81,19.55,0,1,2
1051,1814,1090,6.14,14.71,0,1,2
1052,1814,285,8.62,21.16,0,2,1
1053,1814,358,6.4,15.55,0,2,1
1054,1814,1042,17.6,35.05,0,1,2
1055,1814,1727,11.32,28.04,0,1,2
1056,1814,1091,8.34,20.66,0,1,2
1057,1814,1769,6.4,15.55,0,2,1
1058,1814,1731,8.51,21.36,0,1,2
1059,1814,256,7.05,16.98,0,2,1
1060,1814,1726,9.14,22.58,0,1,2
1061,1814,265,10.52,26.15,0,1,2
1062,1814,225,7.81,19.66,0,1,2
1063,1814,1096,9.64,24,0,1,2
1064,1814,1097,11.27,27.95,0,1,2
1065,1814,1729,7.32,17.83,0,2,1
1066,1814,1052,8.7,21.65,0,2,1
1067,1814,2268,7.36,17.68,0,2,1
1068,1814,1017,9.59,23.86,0,1,2
1069,1814,1730,7.74,18.67,0,2,1
1070,1814,251,7.42,18.18,0,2,1
1071,1814,1028,8.27,20.6,0,2,1
1072,1814,171,10.21,25.41,0,1,2
1073,1814,1798,8.68,21.61,0,2,1
1074,1814,248,10.01,24.71,0,1,2
1075,1814,189,9.89,24.55,0,1,2
1076,1814,183,8.88,21.62,0,1,2
1077,1814,259,8.42,21.19,0,2,1
1078,1814,1098,12.57,31.11,0,1,2
1079,1814,1024,11.97,29.54,0,1,2
1080,1814,1745,8.67,21.33,0,2,1
1081,1814,1743,8.47,20.45,0,2,1
1082,1814,262,8.3,19.89,0,2,1
1083,1814,1019,9.57,23.61,0,2,1
1084,1814,260,10.26,25.56,0,2,1
1085,1814,1051,12.93,32.15,0,1,2
1086,1814,1768,13.33,33.04,0,2,1
1087,1814,1720,9.15,22.06,0,2,1
1088,1814,296,10.28,25.37,0,2,1
1089,1814,1737,9.13,22.08,0,2,1
1090,1814,1721,10.91,27.16,0,2,1
1091,1814,289,10.06,24.73,0,2,1
1092,1814,1031,10.15,25.22,0,2,1
1093,1814,1039,10.78,26.61,0,2,1
1094,1814,1767,12.65,31.42,0,2,1
1095,1814,247,10.15,24.66,0,2,1
1096,1814,1038,9.91,22.79,0,2,1
1097,1814,258,10.29,24.86,0,2,1
1098,1814,249,11.49,28.37,0,2,1
1099,1814,1744,14.84,36.83,0,2,1
1100,1814,1050,11.42,28.18,0,2,1
1101,1814,1821,10.91,27.08,0,2,1
1102,1814,1748,13.76,34.2,0,2,1
1103,1814,1809,15.36,38.35,0,2,1
1104,1814,1749,10.76,26.31,0,2,1
1105,1814,1823,13.11,32.47,0,2,1
1106,1814,1763,10.91,26.37,0,2,1
1107,1814,1102,12.71,31.3,0,1,2
1108,1814,1025,13.15,32.46,0,2,1
1109,1814,1092,13.42,33.2,0,2,1
1110,1814,1765,12.71,31.76,0,2,1
1111,1814,1753,12.68,28.44,0,1,2
1112,1814,349,12.1,28.68,0,2,1
1113,1814,1093,13.19,31.5,0,2,1
1114,1814,1808,14.42,35.53,0,2,1
1115,1814,1738,13.75,33.41,0,2,1
1116,1814,1752,13.39,28.83,0,2,1
1117,1814,1757,17.16,40.84,0,2,1
1118,1814,1756,13.74,29.95,0,1,2
1119,1814,1055,14.27,34.64,0,2,1
1120,1814,1754,14.96,36.13,0,2,1
1121,1814,1764,14.98,31.35,0,1,2
1122,1814,1799,15.38,36.19,0,2,1
1123,1814,1770,16.26,37.74,0,2,1
1124,1814,1766,17.54,40.66,0,2,1
1125,1814,1725,18.61,41.29,0,2,1
1126,1814,1747,18.9,41.98,0,2,1
1127,1814,1815,26.86,51.85,0,1,2
1128,1814,1722,23.42,47.2,0,2,1
1129,1814,1807,23.38,44.03,0,2,1
1130,1814,1822,29.24,51.9,0,1,2
1131,1814,1859,29.11,54.88,0,1,2
1132,1814,1819,43.97,55.94,0,1,2
1133,1814,1820,46.47,60.74,0,1,2
1134,1814,1860,32.1,58.15,0,2,1
1135,1814,1864,35.98,57.86,0,2,1
1136,1814,1865,34.77,54.5,0,2,1
1137,1814,1870,34.55,53.99,0,2,1
1138,1814,1871,38.27,59.15,0,2,1
1139,1814,1866,36.29,58.16,0,2,1
1140,1814,1874,40.85,60.43,0,2,1
1141,1814,1868,42.68,61.66,0,2,1
1142,1814,1869,41.61,59.23,0,2,1
1143,1814,1877,37.6,62.02,0,2,1
1144,2259,252,17.19,34.45,0,1,2
1145,2259,246,11.15,28.38,0,1,2
1146,2259,250,5.13,13.13,0,2,1
1147,2259,254,17.23,34.51,0,1,2
1148,2259,1818,8.28,21.06,0,1,2
1149,2259,1090,5.87,14.46,0,1,2
1150,2259,285,6.36,16.13,0,2,1
1151,2259,358,4.78,11.9,0,1,2
1152,2259,1042,17.54,35.4,0,1,2
1153,2259,1727,11.27,28.48,0,1,2
1154,2259,1091,8.62,21.81,0,1,2
1155,2259,1769,5.54,13.89,0,1,2
1156,2259,1731,8.8,22.51,0,1,2
1157,2259,256,7.26,17.89,0,1,2
1158,2259,1726,9.3,23.7,0,1,2
1159,2259,265,10.47,26.58,0,1,2
1160,2259,225,7.91,20.36,0,1,2
1161,2259,1096,9.64,24.69,0,1,2
1162,2259,1097,11.22,28.38,0,1,2
1163,2259,1729,6.5,16.15,0,1,2
1164,2259,1052,8.75,22.03,0,1,2
1165,2259,2268,6.83,16.59,0,1,2
1166,2259,1017,9.72,24.78,0,1,2
1167,2259,1730,6.44,16.29,0,1,2
1168,2259,251,7.47,18.55,0,1,2
1169,2259,1028,8.32,20.97,0,1,2
1170,2259,171,10.16,25.87,0,1,2
1171,2259,1798,8.73,21.99,0,1,2
1172,2259,248,9.88,25.35,0,1,2
1173,2259,189,9.89,25.23,0,1,2
1174,2259,183,9.02,22.38,0,1,2
1175,2259,259,8.21,20.97,0,1,2
1176,2259,1098,12.49,31.51,0,1,2
1177,2259,1024,11.89,29.93,0,1,2
1178,2259,1745,7.78,19.63,0,1,2
1179,2259,1743,7.23,17.96,0,1,2
1180,2259,262,7.24,17.85,0,1,2
1181,2259,1019,9.62,23.98,0,1,2
1182,2259,260,10.31,25.94,0,1,2
1183,2259,1051,12.85,32.54,0,1,2
1184,2259,1768,13.38,33.42,0,1,2
1185,2259,1720,8.02,20.05,0,1,2
1186,2259,296,10.33,25.75,0,1,2
1187,2259,1737,8.01,19.99,0,1,2
1188,2259,1721,10.96,27.53,0,1,2
1189,2259,289,9.53,23.64,0,1,2
1190,2259,1031,9.62,24.13,0,1,2
1191,2259,1039,10.86,26.84,0,1,2
1192,2259,1767,12.7,31.8,0,1,2
1193,2259,247,9.62,23.57,0,1,2
1194,2259,1038,8.2,18.06,0,1,2
1195,2259,258,9.22,22.88,0,1,2
1196,2259,249,11.53,28.75,0,1,2
1197,2259,1744,14.89,37.2,0,1,2
1198,2259,1050,11.47,28.55,0,1,2
1199,2259,1821,10.38,25.99,0,1,2
1200,2259,1748,13.81,34.57,0,1,2
1201,2259,1809,15.41,38.72,0,1,2
1202,2259,1749,9.93,25.14,0,1,2
1203,2259,1823,13.16,32.85,0,1,2
1204,2259,1763,10.08,25.2,0,1,2
1205,2259,1102,12.45,31.32,0,1,2
1206,2259,1025,13.2,32.84,0,1,2
1207,2259,1092,13.52,33.45,0,1,2
1208,2259,1765,12.54,31.5,0,1,2
1209,2259,1753,11.57,26.57,0,1,2
1210,2259,349,11.32,27.72,0,1,2
1211,2259,1093,12.58,30.73,0,1,2
1212,2259,1808,14.47,35.91,0,1,2
1213,2259,1738,13.53,33.11,0,1,2
1214,2259,1752,13.16,26.06,0,1,2
1215,2259,1757,17.21,41.22,0,1,2
1216,2259,1756,13.37,27.06,0,1,2
1217,2259,1055,14.06,34.35,0,1,2
1218,2259,1754,14.74,35.83,0,1,2
1219,2259,1764,13.87,29.49,0,1,2
1220,2259,1799,15.17,35.89,0,1,2
1221,2259,1770,16.04,37.44,0,1,2
1222,2259,1766,17.33,40.36,0,1,2
1223,2259,1725,20.72,40.94,0,1,2
1224,2259,1747,20.75,41.32,0,1,2
1225,2259,1815,26.88,51.93,0,1,2
1226,2259,1722,22,43.52,0,1,2
1227,2259,1807,22.69,41.06,0,1,2
1228,2259,1822,29.27,51.98,0,1,2
1229,2259,1859,30.69,53.66,0,1,2
1230,2259,1819,43.99,56.02,0,1,2
1231,2259,1820,46.49,60.83,0,1,2
1232,2259,1860,33.42,56.38,0,1,2
1233,2259,1864,35.28,54.89,0,1,2
1234,2259,1865,34.08,51.53,0,1,2
1235,2259,1870,33.86,51.02,0,1,2
1236,2259,1871,37.58,56.18,0,1,2
1237,2259,1866,35.6,55.19,0,1,2
1238,2259,1874,40.16,57.45,0,1,2
1239,2259,1868,41.99,58.69,0,1,2
1240,2259,1869,40.92,56.26,0,1,2
1241,2259,1877,36.91,59.05,0,1,2
1242,252,246,17.79,35.76,0,1,2
1243,252,250,18.53,37.79,0,2,1
1244,252,254,19.45,33.96,0,2,1
1245,252,1818,17.69,35.35,0,2,1
1246,252,1090,17.66,34.93,0,2,1
1247,252,285,19.76,40.79,0,2,1
1248,252,358,17.14,34.08,0,2,1
1249,252,1042,19.74,35.27,0,1,2
1250,252,1727,17.03,35.03,0,2,1
1251,252,1091,17.59,35,0,2,1
1252,252,1769,17.59,35,0,2,1
1253,252,1731,17.44,34.93,0,1,2
1254,252,256,17.54,34.78,0,2,1
1255,252,1726,17.41,34.63,0,2,1
1256,252,265,17.49,34.86,0,2,1
1257,252,225,17.85,36.25,0,2,1
1258,252,1096,17.51,35.02,0,2,1
1259,252,1097,17.95,36.17,0,2,1
1260,252,1729,18.09,36.43,0,2,1
1261,252,1052,17.14,34.08,0,2,1
1262,252,2268,17.14,34.08,0,2,1
1263,252,1017,17.64,35.24,0,2,1
1264,252,1730,17.79,35.83,0,2,1
1265,252,251,17.53,35.05,0,2,1
1266,252,1028,17.39,34.9,0,2,1
1267,252,171,17.96,36.02,0,2,1
1268,252,1798,17.47,34.92,0,2,1
1269,252,248,18.09,36.22,0,1,2
1270,252,189,18.8,38.31,0,2,1
1271,252,183,,,,,
1272,252,259,17.91,36.46,0,2,1
1273,252,1098,18.05,37.05,0,2,1
1274,252,1024,18.23,37.4,0,2,1
1275,252,1745,18.71,38.49,0,2,1
1276,252,1743,18.52,37.6,0,2,1
1277,252,262,18.34,37.04,0,2,1
